has.passed,parent.batch.id,failure.reason.group
1,7890508,NO REASON GIVEN
0,7890556,NO REASON GIVEN
1,7890655,NO REASON GIVEN
1,7890717,NO REASON GIVEN
1,7890738,NO REASON GIVEN
1,7890828,NO REASON GIVEN
1,7890973,NO REASON GIVEN
1,7890997,NO REASON GIVEN
0,7891016,NO REASON GIVEN
1,7891046,NO REASON GIVEN
1,7891056,NO REASON GIVEN
1,7891066,NO REASON GIVEN
1,7891140,NO REASON GIVEN
1,7891145,NO REASON GIVEN
1,7891148,NO REASON GIVEN
1,7891159,NO REASON GIVEN
0,7891173,NO REASON GIVEN
1,7891189,NO REASON GIVEN
1,7891189,NO REASON GIVEN
1,7891238,NO REASON GIVEN
1,7891511,NO REASON GIVEN
1,7891524,NO REASON GIVEN
0,7891545,NO REASON GIVEN
1,7891605,NO REASON GIVEN
1,7891710,NO REASON GIVEN
1,7891795,NO REASON GIVEN
1,7891802,NO REASON GIVEN
1,7891823,NO REASON GIVEN
0,7891851,NO REASON GIVEN
1,7891879,NO REASON GIVEN
1,7892050,NO REASON GIVEN
1,7892181,NO REASON GIVEN
1,7892507,NO REASON GIVEN
0,7892514,NO REASON GIVEN
0,7892533,NO REASON GIVEN
1,7892565,NO REASON GIVEN
1,7892612,NO REASON GIVEN
0,7892791,NO REASON GIVEN
1,7893117,NO REASON GIVEN
0,7893328,NO REASON GIVEN
1,7893425,NO REASON GIVEN
1,7893583,NO REASON GIVEN
0,7893606,NO REASON GIVEN
1,7893858,NO REASON GIVEN
0,7893864,NO REASON GIVEN
1,7893870,NO REASON GIVEN
1,7893931,NO REASON GIVEN
1,7894011,NO REASON GIVEN
1,7894012,NO REASON GIVEN
1,7894097,NO REASON GIVEN
1,7894151,NO REASON GIVEN
1,7894294,NO REASON GIVEN
1,7894321,NO REASON GIVEN
1,7894327,NO REASON GIVEN
1,7894350,NO REASON GIVEN
1,7894367,NO REASON GIVEN
1,7894381,NO REASON GIVEN
1,7894607,NO REASON GIVEN
1,7894643,NO REASON GIVEN
1,7894715,NO REASON GIVEN
1,7894792,NO REASON GIVEN
1,7894872,NO REASON GIVEN
1,7894947,NO REASON GIVEN
1,7894961,NO REASON GIVEN
1,7894988,NO REASON GIVEN
1,7894989,NO REASON GIVEN
1,7895006,NO REASON GIVEN
1,7895013,NO REASON GIVEN
1,7895023,NO REASON GIVEN
1,7895032,NO REASON GIVEN
1,7895124,NO REASON GIVEN
1,7895300,NO REASON GIVEN
1,7895355,NO REASON GIVEN
1,7895508,NO REASON GIVEN
1,7896003,NO REASON GIVEN
1,7896280,NO REASON GIVEN
1,7896401,NO REASON GIVEN
1,7896409,NO REASON GIVEN
1,7896427,NO REASON GIVEN
1,7896467,NO REASON GIVEN
1,7896468,NO REASON GIVEN
1,7896502,NO REASON GIVEN
1,7896511,NO REASON GIVEN
1,7896525,NO REASON GIVEN
1,7896563,NO REASON GIVEN
1,7896565,NO REASON GIVEN
1,7896578,NO REASON GIVEN
1,7896737,NO REASON GIVEN
1,7896780,NO REASON GIVEN
1,7896881,NO REASON GIVEN
1,7897004,NO REASON GIVEN
1,7897080,NO REASON GIVEN
1,7897080,NO REASON GIVEN
0,7897085,NO REASON GIVEN
1,7897154,NO REASON GIVEN
1,7897207,NO REASON GIVEN
1,7897230,NO REASON GIVEN
1,7897233,NO REASON GIVEN
1,7897295,NO REASON GIVEN
1,7897375,NO REASON GIVEN
0,7897398,NO REASON GIVEN
1,7897405,NO REASON GIVEN
1,7897415,NO REASON GIVEN
0,7897474,NO REASON GIVEN
1,7897593,NO REASON GIVEN
1,7897605,NO REASON GIVEN
1,7897651,NO REASON GIVEN
1,7897665,NO REASON GIVEN
1,7897696,NO REASON GIVEN
1,7897698,NO REASON GIVEN
1,7897735,NO REASON GIVEN
0,7897820,NO REASON GIVEN
1,7897900,NO REASON GIVEN
1,7897903,NO REASON GIVEN
1,7897912,NO REASON GIVEN
1,7897960,NO REASON GIVEN
1,7897963,NO REASON GIVEN
1,7898088,NO REASON GIVEN
1,7898206,NO REASON GIVEN
1,7898226,NO REASON GIVEN
1,7898305,NO REASON GIVEN
1,7898344,NO REASON GIVEN
0,7898499,NO REASON GIVEN
1,7898535,NO REASON GIVEN
1,7898640,NO REASON GIVEN
1,7898648,NO REASON GIVEN
1,7898662,NO REASON GIVEN
1,7898713,NO REASON GIVEN
0,7898827,NO REASON GIVEN
1,7898988,NO REASON GIVEN
1,7898999,NO REASON GIVEN
1,7899054,NO REASON GIVEN
1,7899083,NO REASON GIVEN
1,7899199,NO REASON GIVEN
1,7899215,NO REASON GIVEN
1,7899247,NO REASON GIVEN
1,7899319,NO REASON GIVEN
1,7899649,NO REASON GIVEN
1,7899758,NO REASON GIVEN
1,7900217,NO REASON GIVEN
1,7900241,NO REASON GIVEN
1,7900323,NO REASON GIVEN
1,7900380,NO REASON GIVEN
1,7900438,NO REASON GIVEN
1,7900454,NO REASON GIVEN
1,7900551,NO REASON GIVEN
1,7900594,NO REASON GIVEN
1,7900673,NO REASON GIVEN
1,7900690,NO REASON GIVEN
1,7900928,NO REASON GIVEN
1,7900932,NO REASON GIVEN
1,7901086,NO REASON GIVEN
1,7901090,NO REASON GIVEN
1,7901208,NO REASON GIVEN
1,7901297,NO REASON GIVEN
1,7901315,NO REASON GIVEN
1,7901315,NO REASON GIVEN
1,7901372,NO REASON GIVEN
1,7901394,NO REASON GIVEN
1,7901416,NO REASON GIVEN
1,7901442,NO REASON GIVEN
0,7901446,NO REASON GIVEN
1,7901501,NO REASON GIVEN
1,7901542,NO REASON GIVEN
1,7901711,NO REASON GIVEN
0,7901771,NO REASON GIVEN
1,7901797,NO REASON GIVEN
1,7901813,NO REASON GIVEN
1,7901822,NO REASON GIVEN
1,7901823,NO REASON GIVEN
1,7901843,NO REASON GIVEN
1,7901881,NO REASON GIVEN
1,7901923,NO REASON GIVEN
1,7901984,NO REASON GIVEN
1,7901995,NO REASON GIVEN
1,7902002,NO REASON GIVEN
1,7902009,NO REASON GIVEN
1,7902020,NO REASON GIVEN
1,7902143,NO REASON GIVEN
0,7902147,NO REASON GIVEN
1,7902183,NO REASON GIVEN
1,7902275,NO REASON GIVEN
1,7902367,NO REASON GIVEN
1,7902378,NO REASON GIVEN
0,7902388,NO REASON GIVEN
1,7902535,NO REASON GIVEN
1,7902784,NO REASON GIVEN
1,7902927,NO REASON GIVEN
1,7903160,NO REASON GIVEN
1,7903188,NO REASON GIVEN
1,7903198,NO REASON GIVEN
1,7903201,NO REASON GIVEN
1,7903225,NO REASON GIVEN
1,7903235,NO REASON GIVEN
1,7903247,NO REASON GIVEN
1,7903257,NO REASON GIVEN
1,7903278,NO REASON GIVEN
1,7903436,NO REASON GIVEN
1,7903479,NO REASON GIVEN
1,7903517,NO REASON GIVEN
1,7903542,NO REASON GIVEN
1,7903644,NO REASON GIVEN
0,7903750,NO REASON GIVEN
0,7903795,NO REASON GIVEN
1,7903886,NO REASON GIVEN
1,7903891,NO REASON GIVEN
1,7903893,NO REASON GIVEN
1,7904163,NO REASON GIVEN
0,7904232,NO REASON GIVEN
1,7904449,NO REASON GIVEN
1,7904577,NO REASON GIVEN
1,7904626,NO REASON GIVEN
1,7904779,NO REASON GIVEN
1,7904990,NO REASON GIVEN
1,7905034,NO REASON GIVEN
1,7905137,NO REASON GIVEN
1,7905146,NO REASON GIVEN
1,7905171,NO REASON GIVEN
0,7905186,NO REASON GIVEN
1,7905296,NO REASON GIVEN
1,7905361,NO REASON GIVEN
1,7905392,NO REASON GIVEN
1,7905448,NO REASON GIVEN
1,7905630,NO REASON GIVEN
1,7905639,NO REASON GIVEN
1,7905694,NO REASON GIVEN
1,7905763,NO REASON GIVEN
1,7905884,NO REASON GIVEN
1,7905885,NO REASON GIVEN
0,7905938,NO REASON GIVEN
1,7905970,NO REASON GIVEN
1,7905970,NO REASON GIVEN
1,7905980,NO REASON GIVEN
1,7905996,NO REASON GIVEN
1,7905997,NO REASON GIVEN
1,7906017,NO REASON GIVEN
1,7906097,NO REASON GIVEN
1,7906099,NO REASON GIVEN
1,7906114,NO REASON GIVEN
1,7906117,NO REASON GIVEN
1,7906134,NO REASON GIVEN
1,7906275,NO REASON GIVEN
1,7906290,NO REASON GIVEN
1,7906369,NO REASON GIVEN
0,7906387,NO REASON GIVEN
1,7906402,NO REASON GIVEN
1,7906417,NO REASON GIVEN
1,7906521,NO REASON GIVEN
1,7906580,NO REASON GIVEN
1,7906584,NO REASON GIVEN
1,7906592,NO REASON GIVEN
1,7906611,NO REASON GIVEN
1,7906625,NO REASON GIVEN
1,7906759,NO REASON GIVEN
1,7906765,NO REASON GIVEN
0,7906900,NO REASON GIVEN
0,7906932,NO REASON GIVEN
1,7907060,NO REASON GIVEN
1,7907418,NO REASON GIVEN
1,7907438,NO REASON GIVEN
1,7907471,NO REASON GIVEN
1,7907513,NO REASON GIVEN
1,7907536,NO REASON GIVEN
1,7907568,NO REASON GIVEN
1,7907602,NO REASON GIVEN
0,7907744,NO REASON GIVEN
0,7907972,NO REASON GIVEN
1,7907973,NO REASON GIVEN
1,7907976,NO REASON GIVEN
1,7907990,NO REASON GIVEN
1,7908021,NO REASON GIVEN
1,7908142,NO REASON GIVEN
1,7908223,NO REASON GIVEN
1,7908247,NO REASON GIVEN
1,7908251,NO REASON GIVEN
1,7908286,NO REASON GIVEN
1,7908313,NO REASON GIVEN
1,7908330,NO REASON GIVEN
1,7908340,NO REASON GIVEN
1,7908373,NO REASON GIVEN
0,7908440,NO REASON GIVEN
1,7908592,NO REASON GIVEN
1,7908729,NO REASON GIVEN
1,7908825,NO REASON GIVEN
1,7909036,NO REASON GIVEN
1,7909128,NO REASON GIVEN
1,7909202,NO REASON GIVEN
1,7909398,NO REASON GIVEN
1,7909460,NO REASON GIVEN
1,7909485,NO REASON GIVEN
1,7909570,NO REASON GIVEN
1,7909738,NO REASON GIVEN
1,7909739,NO REASON GIVEN
1,7909855,NO REASON GIVEN
1,7909896,NO REASON GIVEN
0,7909909,NO REASON GIVEN
1,7909933,NO REASON GIVEN
1,7909984,NO REASON GIVEN
1,7909989,NO REASON GIVEN
1,7910003,NO REASON GIVEN
1,7910115,NO REASON GIVEN
0,7910558,NO REASON GIVEN
1,7910659,NO REASON GIVEN
1,7910707,NO REASON GIVEN
1,7910779,NO REASON GIVEN
1,7910803,NO REASON GIVEN
1,7910873,NO REASON GIVEN
1,7910873,NO REASON GIVEN
1,7910889,NO REASON GIVEN
0,7910918,NO REASON GIVEN
1,7910925,NO REASON GIVEN
0,7910967,NO REASON GIVEN
1,7911013,NO REASON GIVEN
1,7912055,NO REASON GIVEN
1,7912098,NO REASON GIVEN
1,7912143,NO REASON GIVEN
1,7912180,NO REASON GIVEN
1,7912274,NO REASON GIVEN
1,7912295,NO REASON GIVEN
1,7912364,NO REASON GIVEN
0,7912419,NO REASON GIVEN
0,7912438,NO REASON GIVEN
1,7912500,NO REASON GIVEN
1,7912640,NO REASON GIVEN
0,7912669,NO REASON GIVEN
1,7912705,NO REASON GIVEN
0,7912820,NO REASON GIVEN
1,7912883,NO REASON GIVEN
1,7913117,NO REASON GIVEN
1,7913167,NO REASON GIVEN
1,7913349,NO REASON GIVEN
1,7913481,NO REASON GIVEN
1,7913626,NO REASON GIVEN
1,7915739,NO REASON GIVEN
1,7915792,NO REASON GIVEN
1,7916952,NO REASON GIVEN
0,7917046,NO REASON GIVEN
1,7917089,NO REASON GIVEN
0,7917106,NO REASON GIVEN
1,7917279,NO REASON GIVEN
1,7917359,NO REASON GIVEN
1,7917363,NO REASON GIVEN
0,7917540,NO REASON GIVEN
1,7917798,NO REASON GIVEN
0,7917835,NO REASON GIVEN
0,7917952,NO REASON GIVEN
1,7918014,NO REASON GIVEN
1,7918056,NO REASON GIVEN
1,7918133,NO REASON GIVEN
1,7918146,NO REASON GIVEN
1,7918161,NO REASON GIVEN
1,7918168,NO REASON GIVEN
1,7918233,NO REASON GIVEN
1,7918271,NO REASON GIVEN
1,7918317,NO REASON GIVEN
1,7918387,NO REASON GIVEN
1,7918442,NO REASON GIVEN
1,7918492,NO REASON GIVEN
1,7918545,NO REASON GIVEN
1,7918559,NO REASON GIVEN
1,7918565,NO REASON GIVEN
1,7918615,NO REASON GIVEN
1,7918668,NO REASON GIVEN
1,7918750,NO REASON GIVEN
1,7918945,NO REASON GIVEN
1,7919008,NO REASON GIVEN
1,7919136,NO REASON GIVEN
1,7919163,NO REASON GIVEN
1,7919171,NO REASON GIVEN
1,7919265,NO REASON GIVEN
1,7919285,NO REASON GIVEN
1,7919295,NO REASON GIVEN
1,7919364,NO REASON GIVEN
1,7919366,NO REASON GIVEN
1,7919428,NO REASON GIVEN
1,7919468,NO REASON GIVEN
1,7919876,NO REASON GIVEN
1,7919885,NO REASON GIVEN
1,7919965,NO REASON GIVEN
1,7919989,NO REASON GIVEN
1,7920011,NO REASON GIVEN
1,7920034,NO REASON GIVEN
1,7920122,NO REASON GIVEN
1,7920126,NO REASON GIVEN
1,7920157,NO REASON GIVEN
1,7920161,NO REASON GIVEN
1,7920168,NO REASON GIVEN
1,7920191,NO REASON GIVEN
1,7920238,NO REASON GIVEN
1,7920244,NO REASON GIVEN
0,7920275,NO REASON GIVEN
1,7920285,NO REASON GIVEN
0,7920305,NO REASON GIVEN
1,7920395,NO REASON GIVEN
1,7920411,NO REASON GIVEN
1,7920439,NO REASON GIVEN
1,7920534,NO REASON GIVEN
0,7920616,NO REASON GIVEN
0,7920663,NO REASON GIVEN
1,7920832,NO REASON GIVEN
1,7920892,NO REASON GIVEN
1,7920958,NO REASON GIVEN
1,7920961,NO REASON GIVEN
0,7921013,NO REASON GIVEN
1,7921111,NO REASON GIVEN
1,7921119,NO REASON GIVEN
1,7921171,NO REASON GIVEN
1,7921173,NO REASON GIVEN
1,7921208,NO REASON GIVEN
1,7921302,NO REASON GIVEN
1,7921322,NO REASON GIVEN
1,7921328,NO REASON GIVEN
1,7921417,NO REASON GIVEN
1,7921436,NO REASON GIVEN
1,7921526,NO REASON GIVEN
1,7921531,NO REASON GIVEN
1,7921555,NO REASON GIVEN
1,7921612,NO REASON GIVEN
1,7921641,NO REASON GIVEN
1,7921657,NO REASON GIVEN
1,7921671,NO REASON GIVEN
1,7921687,NO REASON GIVEN
1,7921790,NO REASON GIVEN
0,7921883,NO REASON GIVEN
1,7921924,NO REASON GIVEN
1,7921997,NO REASON GIVEN
1,7922042,NO REASON GIVEN
1,7922095,NO REASON GIVEN
1,7922126,NO REASON GIVEN
1,7922129,NO REASON GIVEN
1,7922165,NO REASON GIVEN
1,7922205,NO REASON GIVEN
1,7922313,NO REASON GIVEN
1,7922482,NO REASON GIVEN
1,7922537,NO REASON GIVEN
1,7922591,NO REASON GIVEN
1,7922710,NO REASON GIVEN
0,7922770,NO REASON GIVEN
1,7922775,NO REASON GIVEN
0,7923001,NO REASON GIVEN
1,7923378,NO REASON GIVEN
1,7923430,NO REASON GIVEN
1,7923437,NO REASON GIVEN
1,7923524,NO REASON GIVEN
1,7923633,NO REASON GIVEN
1,7923759,NO REASON GIVEN
1,7923788,NO REASON GIVEN
1,7923900,NO REASON GIVEN
0,7924029,NO REASON GIVEN
0,7924052,NO REASON GIVEN
1,7924219,NO REASON GIVEN
0,7924414,NO REASON GIVEN
1,7924418,NO REASON GIVEN
1,7924422,NO REASON GIVEN
1,7924490,NO REASON GIVEN
1,7924494,NO REASON GIVEN
1,7924509,NO REASON GIVEN
1,7924606,NO REASON GIVEN
1,7924697,NO REASON GIVEN
1,7924770,NO REASON GIVEN
1,7924824,NO REASON GIVEN
1,7924824,NO REASON GIVEN
1,7924841,NO REASON GIVEN
1,7924877,NO REASON GIVEN
1,7924886,NO REASON GIVEN
1,7924916,NO REASON GIVEN
1,7924948,NO REASON GIVEN
1,7925015,NO REASON GIVEN
1,7925045,NO REASON GIVEN
0,7925059,NO REASON GIVEN
1,7925311,NO REASON GIVEN
1,7925316,NO REASON GIVEN
0,7925329,NO REASON GIVEN
1,7925357,NO REASON GIVEN
0,7925519,NO REASON GIVEN
1,7925567,NO REASON GIVEN
1,7925643,NO REASON GIVEN
1,7925727,NO REASON GIVEN
1,7925879,NO REASON GIVEN
1,7925922,NO REASON GIVEN
1,7925994,NO REASON GIVEN
1,7926013,NO REASON GIVEN
0,7926124,NO REASON GIVEN
1,7926203,NO REASON GIVEN
1,7926216,NO REASON GIVEN
1,7926257,NO REASON GIVEN
1,7926278,NO REASON GIVEN
1,7926326,NO REASON GIVEN
1,7926331,NO REASON GIVEN
1,7926348,NO REASON GIVEN
1,7926350,NO REASON GIVEN
1,7926358,NO REASON GIVEN
1,7926359,NO REASON GIVEN
1,7926424,NO REASON GIVEN
0,7926434,NO REASON GIVEN
1,7926449,NO REASON GIVEN
1,7926462,NO REASON GIVEN
0,7926470,NO REASON GIVEN
1,7926514,NO REASON GIVEN
1,7926552,NO REASON GIVEN
1,7926561,NO REASON GIVEN
1,7926651,NO REASON GIVEN
1,7926775,NO REASON GIVEN
1,7926910,NO REASON GIVEN
0,7926958,NO REASON GIVEN
1,7926961,NO REASON GIVEN
1,7927311,NO REASON GIVEN
1,7927369,NO REASON GIVEN
1,7927507,NO REASON GIVEN
1,7927599,NO REASON GIVEN
1,7927634,NO REASON GIVEN
1,7927748,NO REASON GIVEN
1,7927891,NO REASON GIVEN
1,7927929,NO REASON GIVEN
1,7927941,NO REASON GIVEN
1,7928011,NO REASON GIVEN
1,7928033,NO REASON GIVEN
1,7928184,NO REASON GIVEN
0,7928216,NO REASON GIVEN
1,7928225,NO REASON GIVEN
0,7928255,NO REASON GIVEN
1,7928288,NO REASON GIVEN
1,7928315,NO REASON GIVEN
1,7928315,NO REASON GIVEN
1,7928370,NO REASON GIVEN
0,7928491,NO REASON GIVEN
1,7928944,NO REASON GIVEN
1,7928955,NO REASON GIVEN
0,7929006,NO REASON GIVEN
1,7929069,NO REASON GIVEN
1,7929071,NO REASON GIVEN
0,7929099,NO REASON GIVEN
1,7929132,NO REASON GIVEN
1,7929225,NO REASON GIVEN
1,7929404,NO REASON GIVEN
1,7929417,NO REASON GIVEN
1,7929426,NO REASON GIVEN
1,7929451,NO REASON GIVEN
1,7929489,NO REASON GIVEN
1,7929588,NO REASON GIVEN
1,7929631,NO REASON GIVEN
1,7929709,NO REASON GIVEN
1,7929727,NO REASON GIVEN
1,7929743,NO REASON GIVEN
1,7929844,NO REASON GIVEN
1,7929855,NO REASON GIVEN
1,7929888,NO REASON GIVEN
1,7929891,NO REASON GIVEN
1,7929893,NO REASON GIVEN
1,7929952,NO REASON GIVEN
1,7929967,NO REASON GIVEN
1,7930065,NO REASON GIVEN
1,7930114,NO REASON GIVEN
1,7930131,NO REASON GIVEN
1,7930193,NO REASON GIVEN
1,7930244,NO REASON GIVEN
1,7930339,NO REASON GIVEN
1,7930461,NO REASON GIVEN
1,7930591,NO REASON GIVEN
0,7930612,NO REASON GIVEN
1,7930634,NO REASON GIVEN
1,7930636,NO REASON GIVEN
1,7930642,NO REASON GIVEN
1,7930734,NO REASON GIVEN
1,7930779,NO REASON GIVEN
1,7930797,NO REASON GIVEN
1,7930814,NO REASON GIVEN
0,7930822,NO REASON GIVEN
1,7930828,NO REASON GIVEN
1,7930828,NO REASON GIVEN
1,7930902,NO REASON GIVEN
1,7930925,NO REASON GIVEN
1,7930972,NO REASON GIVEN
1,7931015,NO REASON GIVEN
1,7931031,NO REASON GIVEN
1,7931065,NO REASON GIVEN
1,7931135,NO REASON GIVEN
1,7931205,NO REASON GIVEN
0,7931243,NO REASON GIVEN
1,7931249,NO REASON GIVEN
0,7931267,NO REASON GIVEN
1,7931271,NO REASON GIVEN
1,7931273,NO REASON GIVEN
1,7931274,NO REASON GIVEN
1,7931468,NO REASON GIVEN
1,7931489,NO REASON GIVEN
0,7931594,NO REASON GIVEN
1,7931810,NO REASON GIVEN
1,7931821,NO REASON GIVEN
1,7931881,NO REASON GIVEN
1,7931886,NO REASON GIVEN
1,7931943,NO REASON GIVEN
1,7932037,NO REASON GIVEN
1,7932054,NO REASON GIVEN
1,7932129,NO REASON GIVEN
0,7932175,NO REASON GIVEN
0,7932175,NO REASON GIVEN
0,7932177,NO REASON GIVEN
1,7932213,NO REASON GIVEN
0,7932404,NO REASON GIVEN
1,7932437,NO REASON GIVEN
1,7932440,NO REASON GIVEN
1,7932468,NO REASON GIVEN
1,7932499,NO REASON GIVEN
1,7932504,NO REASON GIVEN
1,7932525,NO REASON GIVEN
1,7932526,NO REASON GIVEN
1,7932548,NO REASON GIVEN
1,7932573,NO REASON GIVEN
0,7932686,NO REASON GIVEN
1,7932701,NO REASON GIVEN
1,7932710,NO REASON GIVEN
1,7932832,NO REASON GIVEN
1,7932852,NO REASON GIVEN
1,7932877,NO REASON GIVEN
1,7932903,NO REASON GIVEN
1,7932939,NO REASON GIVEN
1,7932958,NO REASON GIVEN
1,7932966,NO REASON GIVEN
1,7932994,NO REASON GIVEN
1,7933040,NO REASON GIVEN
0,7934528,NO REASON GIVEN
1,7934679,NO REASON GIVEN
1,7934713,NO REASON GIVEN
0,7934759,NO REASON GIVEN
0,7935622,NO REASON GIVEN
1,7935632,NO REASON GIVEN
1,7935676,NO REASON GIVEN
1,7935688,NO REASON GIVEN
1,7935703,NO REASON GIVEN
0,7935704,NO REASON GIVEN
0,7935762,NO REASON GIVEN
1,7935901,NO REASON GIVEN
1,7935917,NO REASON GIVEN
1,7935937,NO REASON GIVEN
1,7935938,NO REASON GIVEN
1,7935969,NO REASON GIVEN
1,7936008,NO REASON GIVEN
1,7936020,NO REASON GIVEN
1,7936122,NO REASON GIVEN
1,7936130,NO REASON GIVEN
1,7936133,NO REASON GIVEN
0,7936149,NO REASON GIVEN
1,7936176,NO REASON GIVEN
1,7936176,NO REASON GIVEN
1,7936184,NO REASON GIVEN
0,7936186,NO REASON GIVEN
1,7936220,NO REASON GIVEN
1,7936230,NO REASON GIVEN
1,7936303,NO REASON GIVEN
1,7936421,NO REASON GIVEN
1,7936528,NO REASON GIVEN
0,7936852,NO REASON GIVEN
1,7936861,NO REASON GIVEN
0,7936884,NO REASON GIVEN
0,7936955,NO REASON GIVEN
0,7936961,NO REASON GIVEN
1,7937125,NO REASON GIVEN
1,7937232,NO REASON GIVEN
1,7937272,NO REASON GIVEN
1,7937310,NO REASON GIVEN
1,7937459,NO REASON GIVEN
1,7937466,NO REASON GIVEN
0,7937568,NO REASON GIVEN
1,7937653,NO REASON GIVEN
1,7937665,NO REASON GIVEN
1,7937764,NO REASON GIVEN
0,7937777,NO REASON GIVEN
1,7937838,NO REASON GIVEN
1,7937893,NO REASON GIVEN
1,7937913,NO REASON GIVEN
1,7937970,NO REASON GIVEN
1,7938011,NO REASON GIVEN
1,7938042,NO REASON GIVEN
1,7938084,NO REASON GIVEN
0,7938118,NO REASON GIVEN
0,7938134,NO REASON GIVEN
1,7938152,NO REASON GIVEN
1,7938374,NO REASON GIVEN
1,7938387,NO REASON GIVEN
1,7938596,NO REASON GIVEN
1,7938600,NO REASON GIVEN
0,7938704,NO REASON GIVEN
0,7938754,NO REASON GIVEN
1,7938790,NO REASON GIVEN
1,7938896,NO REASON GIVEN
1,7938906,NO REASON GIVEN
1,7938912,NO REASON GIVEN
0,7938975,NO REASON GIVEN
1,7939044,NO REASON GIVEN
1,7939091,NO REASON GIVEN
1,7939114,NO REASON GIVEN
1,7939118,NO REASON GIVEN
1,7939219,NO REASON GIVEN
1,7939333,NO REASON GIVEN
1,7939383,NO REASON GIVEN
0,7939414,NO REASON GIVEN
1,7939451,NO REASON GIVEN
1,7939476,NO REASON GIVEN
1,7939495,NO REASON GIVEN
1,7939533,NO REASON GIVEN
0,7939663,NO REASON GIVEN
1,7939949,NO REASON GIVEN
1,7939981,NO REASON GIVEN
1,7940001,NO REASON GIVEN
1,7940046,NO REASON GIVEN
1,7940093,NO REASON GIVEN
1,7940143,NO REASON GIVEN
0,7940229,NO REASON GIVEN
1,7940317,NO REASON GIVEN
1,7940504,NO REASON GIVEN
1,7940649,NO REASON GIVEN
1,7940677,NO REASON GIVEN
0,7940695,NO REASON GIVEN
1,7940910,NO REASON GIVEN
1,7941030,NO REASON GIVEN
1,7941106,NO REASON GIVEN
1,7941147,NO REASON GIVEN
1,7941163,NO REASON GIVEN
1,7941196,NO REASON GIVEN
1,7941278,NO REASON GIVEN
1,7941496,NO REASON GIVEN
1,7941538,NO REASON GIVEN
0,7941539,NO REASON GIVEN
1,7941694,NO REASON GIVEN
0,7941702,NO REASON GIVEN
1,7941724,NO REASON GIVEN
1,7941781,NO REASON GIVEN
1,7941807,NO REASON GIVEN
1,7941811,NO REASON GIVEN
1,7941812,NO REASON GIVEN
1,7941833,NO REASON GIVEN
1,7941834,NO REASON GIVEN
1,7941844,NO REASON GIVEN
0,7941848,NO REASON GIVEN
0,7941852,NO REASON GIVEN
0,7941855,NO REASON GIVEN
1,7941860,NO REASON GIVEN
1,7941879,NO REASON GIVEN
1,7941943,NO REASON GIVEN
1,7942050,NO REASON GIVEN
1,7942190,NO REASON GIVEN
1,7942253,NO REASON GIVEN
1,7942253,NO REASON GIVEN
1,7942284,NO REASON GIVEN
1,7942300,NO REASON GIVEN
1,7942348,NO REASON GIVEN
0,7942443,NO REASON GIVEN
0,7942487,NO REASON GIVEN
1,7942518,NO REASON GIVEN
1,7942532,NO REASON GIVEN
1,7942587,NO REASON GIVEN
1,7942625,NO REASON GIVEN
1,7942626,NO REASON GIVEN
1,7942681,NO REASON GIVEN
1,7942721,NO REASON GIVEN
1,7942801,NO REASON GIVEN
1,7942838,NO REASON GIVEN
1,7942873,NO REASON GIVEN
1,7942903,NO REASON GIVEN
1,7942967,NO REASON GIVEN
1,7943011,NO REASON GIVEN
1,7943175,NO REASON GIVEN
1,7943199,NO REASON GIVEN
1,7943199,NO REASON GIVEN
1,7943281,NO REASON GIVEN
1,7943394,NO REASON GIVEN
1,7943469,NO REASON GIVEN
1,7943552,NO REASON GIVEN
1,7943579,NO REASON GIVEN
1,7943589,NO REASON GIVEN
1,7943643,NO REASON GIVEN
0,7944299,NO REASON GIVEN
1,7944348,NO REASON GIVEN
0,7944417,NO REASON GIVEN
0,7944431,NO REASON GIVEN
1,7944469,NO REASON GIVEN
0,7944471,NO REASON GIVEN
1,7944474,NO REASON GIVEN
0,7944486,NO REASON GIVEN
1,7944513,NO REASON GIVEN
1,7944595,NO REASON GIVEN
1,7944674,NO REASON GIVEN
1,7944714,NO REASON GIVEN
1,7944743,NO REASON GIVEN
1,7944756,NO REASON GIVEN
1,7944791,NO REASON GIVEN
1,7944793,NO REASON GIVEN
1,7944828,NO REASON GIVEN
1,7944856,NO REASON GIVEN
1,7944863,NO REASON GIVEN
0,7944965,NO REASON GIVEN
1,7944986,NO REASON GIVEN
1,7945021,NO REASON GIVEN
1,7945029,NO REASON GIVEN
1,7945108,NO REASON GIVEN
1,7945117,NO REASON GIVEN
0,7945132,NO REASON GIVEN
1,7945177,NO REASON GIVEN
1,7945253,NO REASON GIVEN
1,7945435,NO REASON GIVEN
1,7945483,NO REASON GIVEN
1,7945488,NO REASON GIVEN
1,7945506,NO REASON GIVEN
1,7945517,NO REASON GIVEN
0,7945579,NO REASON GIVEN
1,7945821,NO REASON GIVEN
1,7945835,NO REASON GIVEN
1,7945930,NO REASON GIVEN
1,7946035,NO REASON GIVEN
1,7946055,NO REASON GIVEN
1,7946246,NO REASON GIVEN
0,7946297,NO REASON GIVEN
1,7946304,NO REASON GIVEN
1,7946312,NO REASON GIVEN
1,7946321,NO REASON GIVEN
1,7946382,NO REASON GIVEN
1,7946403,NO REASON GIVEN
1,7946575,NO REASON GIVEN
1,7946683,NO REASON GIVEN
1,7946684,NO REASON GIVEN
1,7946781,NO REASON GIVEN
